created_at,entry_id,field1,field2,field3,field4
2023-06-03 05:14:45,12780,1.301,0.104,1.289,27.15
2023-06-03 05:15:00,12781,1.305,0.111,1.255,27.11
2023-06-03 05:15:15,12782,1.292,0.111,1.295,27.32
2023-06-03 05:15:30,12783,1.299,0.103,1.335,26.94
2023-06-03 05:15:45,12784,1.291,0.103,1.237,26.92
2023-06-03 05:16:00,12785,1.298,0.103,1.209,26.87
2023-06-03 05:16:15,12786,1.269,0.087,1.381,26.93
2023-06-03 05:16:30,12787,1.306,0.12,1.193,27.44
2023-06-03 05:16:45,12788,1.266,0.097,1.28,27.36
2023-06-03 05:17:00,12789,1.309,0.115,1.289,27.01
2023-06-03 05:17:15,12790,1.285,0.103,1.211,27.39
2023-06-03 05:17:30,12791,1.283,0.088,1.304,27.0
2023-06-03 05:17:45,12792,1.292,0.09,1.214,27.08
2023-06-03 05:18:00,12793,1.308,0.097,1.176,27.19
2023-06-03 05:18:15,12794,1.288,0.114,1.33,27.29
2023-06-03 05:18:30,12795,1.313,0.082,1.217,27.23
2023-06-03 05:18:45,12796,1.287,0.109,1.274,27.07
2023-06-03 05:19:00,12797,1.284,0.112,1.25,27.14
2023-06-03 05:19:15,12798,1.299,0.107,1.347,27.1
2023-06-03 05:19:30,12799,1.304,0.122,1.249,27.21
2023-06-03 05:19:45,12800,1.288,0.145,1.244,27.11
2023-06-03 05:20:00,12801,1.286,0.11,1.33,27.12
2023-06-03 05:20:15,12802,1.292,0.104,1.273,26.83
2023-06-03 05:20:30,12803,1.278,0.113,1.228,27.16
2023-06-03 05:20:45,12804,1.286,0.049,1.283,27.16
2023-06-03 05:21:00,12805,1.264,0.103,1.336,27.28
2023-06-03 05:21:15,12806,1.29,0.097,1.35,27.16
2023-06-03 05:21:30,12807,1.277,0.077,1.336,26.98
2023-06-03 05:21:45,12808,1.294,0.101,1.307,26.95
2023-06-03 05:22:00,12809,1.317,0.077,1.35,27.28
2023-06-03 05:22:15,12810,1.289,0.097,1.265,27.24
2023-06-03 05:22:30,12811,1.274,0.13,1.37,27.15
2023-06-03 05:22:45,12812,1.293,0.1,1.254,27.36
2023-06-03 05:23:00,12813,1.312,0.124,1.234,26.91
2023-06-03 05:23:15,12814,1.282,0.146,1.281,27.02
2023-06-03 05:23:30,12815,1.272,0.12,1.233,26.87
2023-06-03 05:23:45,12816,1.31,0.117,1.272,27.06
2023-06-03 05:24:00,12817,1.286,0.115,1.286,27.09
2023-06-03 05:24:15,12818,1.299,0.115,1.32,27.23
2023-06-03 05:24:30,12819,1.295,0.124,1.211,27.25
2023-06-03 05:24:45,12820,1.302,0.129,1.368,26.93
2023-06-03 05:25:00,12821,1.287,0.117,1.255,27.17
2023-06-03 05:25:15,12822,1.302,0.125,1.236,27.13
2023-06-03 05:25:30,12823,1.282,0.053,1.275,27.08
2023-06-03 05:25:45,12824,1.298,0.079,1.389,27.02
2023-06-03 05:26:00,12825,1.309,0.113,1.365,27.18
2023-06-03 05:26:15,12826,1.273,0.1,1.221,27.11
2023-06-03 05:26:30,12827,1.304,0.093,1.258,27.29
2023-06-03 05:26:45,12828,1.302,0.101,1.299,27.12
2023-06-03 05:27:00,12829,1.296,0.088,1.313,26.94
2023-06-03 05:27:15,12830,1.287,0.108,1.305,26.89
2023-06-03 05:27:30,12831,1.288,0.088,1.243,27.09
2023-06-03 05:27:45,12832,1.286,0.086,1.396,27.14
2023-06-03 05:28:00,12833,1.306,0.103,1.285,27.28
2023-06-03 05:28:15,12834,1.304,0.123,1.317,27.2
2023-06-03 05:28:30,12835,1.315,0.1,1.303,26.83
2023-06-03 05:28:45,12836,1.3,0.093,1.28,26.89
2023-06-03 05:29:00,12837,1.268,0.087,1.234,26.86
2023-06-03 05:29:15,12838,1.29,0.058,1.079,27.25
2023-06-03 05:29:30,12839,1.29,0.066,1.371,26.95
2023-06-03 05:29:45,12840,1.298,0.104,1.345,27.46
2023-06-03 05:30:00,12841,1.303,0.128,1.309,27.14
2023-06-03 05:30:15,12842,1.31,0.093,1.363,26.75
2023-06-03 05:30:30,12843,1.285,0.1,1.21,27.05
2023-06-03 05:30:45,12844,1.286,0.107,1.354,27.26
2023-06-03 05:31:00,12845,1.294,0.108,1.395,26.91
2023-06-03 05:31:15,12846,1.307,0.093,1.309,27.19
2023-06-03 05:31:30,12847,1.283,0.068,1.242,26.56
2023-06-03 05:31:45,12848,1.304,0.136,1.352,26.78
2023-06-03 05:32:00,12849,1.284,0.091,1.199,26.97
2023-06-03 05:32:15,12850,1.31,0.137,1.302,26.75
2023-06-03 05:32:30,12851,1.295,0.083,1.333,26.91
2023-06-03 05:32:45,12852,1.309,0.09,1.185,27.26
2023-06-03 05:33:00,12853,1.299,0.13,1.304,27.22
2023-06-03 05:33:15,12854,1.291,0.088,1.402,27.33
2023-06-03 05:33:30,12855,1.279,0.083,1.367,27.21
2023-06-03 05:33:45,12856,1.284,0.119,1.285,27.02
2023-06-03 05:34:00,12857,1.291,0.136,1.26,27.0
2023-06-03 05:34:15,12858,1.289,0.088,1.322,27.06
2023-06-03 05:34:30,12859,1.301,0.097,1.281,26.97
2023-06-03 05:34:45,12860,1.285,0.088,1.304,27.14
2023-06-03 05:35:00,12861,1.308,0.114,1.279,26.87
2023-06-03 05:35:15,12862,1.294,0.082,1.32,26.83
2023-06-03 05:35:30,12863,1.301,0.137,1.295,27.21
2023-06-03 05:35:45,12864,1.278,0.092,1.394,27.08
2023-06-03 05:36:00,12865,1.283,0.104,1.254,27.51
2023-06-03 05:36:15,12866,1.295,0.074,1.421,27.23
2023-06-03 05:36:30,12867,1.302,0.1,1.34,26.97
2023-06-03 05:36:45,12868,1.28,0.086,1.212,26.94
2023-06-03 05:37:00,12869,1.286,0.109,1.35,27.12
2023-06-03 05:37:15,12870,1.323,0.087,1.279,26.88
2023-06-03 05:37:30,12871,1.297,0.109,1.273,27.14
2023-06-03 05:37:45,12872,1.322,0.083,1.302,27.14
2023-06-03 05:38:00,12873,1.297,0.091,1.286,26.98
2023-06-03 05:38:15,12874,1.318,0.131,1.354,27.05
2023-06-03 05:38:30,12875,1.301,0.092,1.253,26.88
2023-06-03 05:38:45,12876,1.295,0.068,1.334,27.05
2023-06-03 05:39:00,12877,1.291,0.081,1.443,27.09
2023-06-03 05:39:15,12878,1.279,0.134,1.319,27.23
2023-06-03 05:39:30,12879,1.303,0.133,1.227,26.82
2023-06-03 05:39:45,12880,1.298,0.108,1.272,26.95
2023-06-03 05:40:00,12881,1.3,0.078,1.271,27.05
2023-06-03 05:40:15,12882,1.301,0.109,1.286,26.81
2023-06-03 05:40:30,12883,1.289,0.074,1.42,26.96
2023-06-03 05:40:45,12884,1.27,0.122,1.28,27.36
2023-06-03 05:41:00,12885,1.281,0.081,1.293,26.89
2023-06-03 05:41:15,12886,1.302,0.092,1.247,27.07
2023-06-03 05:41:30,12887,1.289,0.109,1.299,27.17
2023-06-03 05:41:45,12888,1.3,0.115,1.436,27.03
2023-06-03 05:42:00,12889,1.303,0.117,1.241,27.14
2023-06-03 05:42:15,12890,1.287,0.1,1.381,27.0
2023-06-03 05:42:30,12891,1.315,0.086,1.249,26.89
2023-06-03 05:42:45,12892,1.282,0.046,1.344,26.98
2023-06-03 05:43:00,12893,1.292,0.092,1.193,26.86
2023-06-03 05:43:15,12894,1.332,0.095,1.287,26.83
2023-06-03 05:43:30,12895,1.299,0.09,1.261,27.07
2023-06-03 05:43:45,12896,1.309,0.098,1.336,27.02
2023-06-03 05:44:00,12897,1.295,0.102,1.215,27.13
2023-06-03 05:44:15,12898,1.311,0.127,1.264,26.77
2023-06-03 05:44:30,12899,1.271,0.112,1.393,26.91
2023-06-03 05:44:45,12900,1.299,0.104,1.339,27.19
2023-06-03 05:45:00,12901,1.291,0.107,1.286,27.19
2023-06-03 05:45:15,12902,1.307,0.117,1.329,26.74
2023-06-03 05:45:30,12903,1.287,0.082,1.171,27.0
2023-06-03 05:45:45,12904,1.299,0.144,1.278,26.93
2023-06-03 05:46:00,12905,1.305,0.082,1.291,27.12
2023-06-03 05:46:15,12906,1.294,0.079,1.285,27.08
2023-06-03 05:46:30,12907,1.3,0.083,1.273,27.0
2023-06-03 05:46:45,12908,1.293,0.084,1.172,27.06
2023-06-03 05:47:00,12909,1.307,0.1,1.268,26.8
2023-06-03 05:47:15,12910,1.289,0.092,1.319,26.94
2023-06-03 05:47:30,12911,1.296,0.085,1.341,27.13
2023-06-03 05:47:45,12912,1.293,0.041,1.308,26.91
2023-06-03 05:48:00,12913,1.287,0.067,1.257,26.68
2023-06-03 05:48:15,12914,1.295,0.1,1.304,27.34
2023-06-03 05:48:30,12915,1.288,0.121,1.296,27.04
2023-06-03 05:48:45,12916,1.277,0.123,1.413,26.76
2023-06-03 05:49:00,12917,1.296,0.101,1.274,26.79
2023-06-03 05:49:15,12918,1.316,0.083,1.301,27.27
2023-06-03 05:49:30,12919,1.303,0.101,1.386,27.19
2023-06-03 05:49:45,12920,1.294,0.096,1.321,26.89
2023-06-03 05:50:00,12921,1.296,0.161,1.247,26.9
2023-06-03 05:50:15,12922,1.302,0.108,1.177,27.31
2023-06-03 05:50:30,12923,1.298,0.098,1.27,27.0
2023-06-03 05:50:45,12924,1.304,0.108,1.294,26.8
2023-06-03 05:51:00,12925,1.3,0.078,1.301,26.93
2023-06-03 05:51:15,12926,1.293,0.075,1.272,27.17
2023-06-03 05:51:30,12927,1.305,0.111,1.377,27.04
2023-06-03 05:51:45,12928,1.298,0.107,1.287,26.7
2023-06-03 05:52:00,12929,1.302,0.109,1.322,26.77
2023-06-03 05:52:15,12930,1.282,0.063,1.252,26.99
2023-06-03 05:52:30,12931,1.295,0.111,1.246,26.98
2023-06-03 05:52:45,12932,1.291,0.093,1.148,26.91
2023-06-03 05:53:00,12933,1.277,0.124,1.308,26.86
2023-06-03 05:53:15,12934,1.287,0.088,1.204,27.01
2023-06-03 05:53:30,12935,1.3,0.109,1.282,26.96
2023-06-03 05:53:45,12936,1.304,0.098,1.293,27.12
2023-06-03 05:54:00,12937,1.302,0.094,1.349,26.86
2023-06-03 05:54:15,12938,1.293,0.107,1.291,26.87
2023-06-03 05:54:30,12939,1.305,0.093,1.227,26.79
2023-06-03 05:54:45,12940,1.286,0.099,1.438,26.81
2023-06-03 05:55:00,12941,1.287,0.081,1.323,26.87
2023-06-03 05:55:15,12942,1.297,0.086,1.279,27.03
2023-06-03 05:55:30,12943,1.312,0.142,1.236,26.87
2023-06-03 05:55:45,12944,1.291,0.104,1.378,27.02
2023-06-03 05:56:00,12945,1.304,0.064,1.404,26.85
2023-06-03 05:56:15,12946,1.295,0.119,1.292,26.95
2023-06-03 05:56:30,12947,1.291,0.11,1.239,26.8
2023-06-03 05:56:45,12948,1.286,0.103,1.347,26.63
2023-06-03 05:57:00,12949,1.275,0.103,1.306,26.61
2023-06-03 05:57:15,12950,1.299,0.118,1.357,26.9
2023-06-03 05:57:30,12951,1.306,0.069,1.352,26.89
2023-06-03 05:57:45,12952,1.308,0.114,1.344,26.97
2023-06-03 05:58:00,12953,1.286,0.109,1.317,27.17
2023-06-03 05:58:15,12954,1.268,0.088,1.401,26.82
2023-06-03 05:58:30,12955,1.295,0.093,1.284,27.17
2023-06-03 05:58:45,12956,1.302,0.102,1.342,26.67
2023-06-03 05:59:00,12957,1.291,0.09,1.323,26.68
2023-06-03 05:59:15,12958,1.303,0.129,1.31,26.61
2023-06-03 05:59:30,12959,1.294,0.102,1.347,27.06
2023-06-03 05:59:45,12960,1.292,0.136,1.325,26.64
2023-06-03 06:00:00,12961,1.291,0.096,1.216,27.17
2023-06-03 06:00:15,12962,1.291,0.09,1.319,26.76
2023-06-03 06:00:30,12963,1.306,0.116,1.289,26.8
2023-06-03 06:00:45,12964,1.299,0.112,1.334,26.98
2023-06-03 06:01:00,12965,1.289,0.105,1.277,26.56
2023-06-03 06:01:15,12966,1.285,0.07,1.321,26.94
2023-06-03 06:01:30,12967,1.285,0.126,1.365,26.79
2023-06-03 06:01:45,12968,1.284,0.076,1.29,26.98
2023-06-03 06:02:00,12969,1.267,0.067,1.275,26.69
2023-06-03 06:02:15,12970,1.282,0.084,1.258,27.12
2023-06-03 06:02:30,12971,1.302,0.117,1.216,26.78
2023-06-03 06:02:45,12972,1.309,0.133,1.242,26.86
2023-06-03 06:03:00,12973,1.303,0.115,1.292,26.88
2023-06-03 06:03:15,12974,1.291,0.089,1.316,26.84
2023-06-03 06:03:30,12975,1.307,0.103,1.282,26.96
2023-06-03 06:03:45,12976,1.306,0.096,1.325,26.9
2023-06-03 06:04:00,12977,1.303,0.096,1.426,26.89
2023-06-03 06:04:15,12978,1.311,0.105,1.284,26.72
2023-06-03 06:04:30,12979,1.299,0.116,1.339,27.0
2023-06-03 06:04:45,12980,1.307,0.078,1.344,26.87
2023-06-03 06:05:00,12981,1.289,0.077,1.301,26.9
2023-06-03 06:05:15,12982,1.305,0.087,1.202,26.88
2023-06-03 06:05:30,12983,1.291,0.112,1.212,26.6
2023-06-03 06:05:45,12984,1.275,0.122,1.283,26.86
2023-06-03 06:06:00,12985,1.301,0.075,1.406,27.08
2023-06-03 06:06:15,12986,1.301,0.136,1.318,26.71
2023-06-03 06:06:30,12987,1.291,0.062,1.22,26.89
2023-06-03 06:06:45,12988,1.307,0.104,1.383,26.93
2023-06-03 06:07:00,12989,1.305,0.129,1.277,26.78
2023-06-03 06:07:15,12990,1.287,0.14,1.215,26.67
2023-06-03 06:07:30,12991,1.289,0.13,1.312,26.84
2023-06-03 06:07:45,12992,1.299,0.106,1.279,26.91
2023-06-03 06:08:00,12993,1.274,0.128,1.353,26.89
2023-06-03 06:08:15,12994,1.314,0.094,1.282,27.01
2023-06-03 06:08:30,12995,1.275,0.12,1.222,26.81
2023-06-03 06:08:45,12996,1.29,0.089,1.309,26.71
2023-06-03 06:09:00,12997,1.306,0.114,1.247,26.63
2023-06-03 06:09:15,12998,1.289,0.12,1.33,26.74
2023-06-03 06:09:30,12999,1.284,0.127,1.205,26.76
2023-06-03 06:09:45,13000,1.305,0.111,1.232,26.99
2023-06-03 06:10:00,13001,1.29,0.113,1.307,26.76
2023-06-03 06:10:15,13002,1.293,0.08,1.297,26.81
2023-06-03 06:10:30,13003,1.28,0.118,1.345,26.8
2023-06-03 06:10:45,13004,1.276,0.136,1.384,26.81
2023-06-03 06:11:00,13005,1.286,0.113,1.277,26.79
2023-06-03 06:11:15,13006,1.312,0.085,1.133,26.68
2023-06-03 06:11:30,13007,1.306,0.133,1.247,26.97
2023-06-03 06:11:45,13008,1.301,0.119,1.339,26.75
2023-06-03 06:12:00,13009,1.294,0.139,1.294,26.68
2023-06-03 06:12:15,13010,1.292,0.125,1.23,26.98
2023-06-03 06:12:30,13011,1.315,0.08,1.316,26.61
2023-06-03 06:12:45,13012,1.284,0.091,1.308,26.6
2023-06-03 06:13:00,13013,1.312,0.08,1.252,27.09
2023-06-03 06:13:15,13014,1.29,0.095,1.333,27.0
2023-06-03 06:13:30,13015,1.271,0.122,1.425,26.62
2023-06-03 06:13:45,13016,1.309,0.103,1.369,26.61
2023-06-03 06:14:00,13017,1.278,0.086,1.32,26.76
2023-06-03 06:14:15,13018,1.297,0.09,1.321,26.77
2023-06-03 06:14:30,13019,1.282,0.103,1.247,26.86
2023-06-03 06:14:45,13020,1.281,0.085,1.17,26.95
2023-06-03 06:15:00,13021,1.298,0.103,1.424,26.98
2023-06-03 06:15:15,13022,1.282,0.105,1.323,26.45
2023-06-03 06:15:30,13023,1.279,0.092,1.29,26.86
2023-06-03 06:15:45,13024,1.299,0.099,1.286,26.65
2023-06-03 06:16:00,13025,1.274,0.093,1.442,26.81
2023-06-03 06:16:15,13026,1.298,0.111,1.257,26.71
2023-06-03 06:16:30,13027,1.289,0.109,1.36,26.86
2023-06-03 06:16:45,13028,1.282,0.056,1.263,26.86
2023-06-03 06:17:00,13029,1.309,0.107,1.395,26.76
2023-06-03 06:17:15,13030,1.274,0.102,1.354,26.76
2023-06-03 06:17:30,13031,1.29,0.108,1.24,27.12
2023-06-03 06:17:45,13032,1.301,0.14,1.371,26.63
2023-06-03 06:18:00,13033,1.304,0.076,1.373,26.76
2023-06-03 06:18:15,13034,1.303,0.121,1.35,26.53
2023-06-03 06:18:30,13035,1.288,0.114,1.331,26.78
2023-06-03 06:18:45,13036,1.286,0.109,1.315,26.65
2023-06-03 06:19:00,13037,1.282,0.094,1.377,26.58
2023-06-03 06:19:15,13038,1.29,0.104,1.36,26.73
2023-06-03 06:19:30,13039,1.305,0.056,1.226,26.56
2023-06-03 06:19:45,13040,1.287,0.116,1.305,26.6
2023-06-03 06:20:00,13041,1.3,0.084,1.285,26.88
2023-06-03 06:20:15,13042,1.305,0.128,1.304,26.59
2023-06-03 06:20:30,13043,1.299,0.08,1.244,26.81
2023-06-03 06:20:45,13044,1.304,0.098,1.204,26.83
2023-06-03 06:21:00,13045,1.274,0.084,1.315,26.91
2023-06-03 06:21:15,13046,1.29,0.115,1.271,26.83
2023-06-03 06:21:30,13047,1.289,0.097,1.258,26.83
2023-06-03 06:21:45,13048,1.281,0.113,1.265,26.64
2023-06-03 06:22:00,13049,1.298,0.128,1.344,26.73
2023-06-03 06:22:15,13050,1.282,0.086,1.281,26.93
2023-06-03 06:22:30,13051,1.299,0.142,1.387,26.61
2023-06-03 06:22:45,13052,1.309,0.137,1.307,26.9
2023-06-03 06:23:00,13053,1.31,0.073,1.318,26.6
2023-06-03 06:23:15,13054,1.286,0.083,1.366,26.6
2023-06-03 06:23:30,13055,1.29,0.093,1.21,26.94
2023-06-03 06:23:45,13056,1.296,0.082,1.22,26.65
2023-06-03 06:24:00,13057,1.308,0.13,1.382,26.65
2023-06-03 06:24:15,13058,1.295,0.128,1.295,26.67
2023-06-03 06:24:30,13059,1.282,0.092,1.257,26.41
2023-06-03 06:24:45,13060,1.288,0.102,1.162,26.7
2023-06-03 06:25:00,13061,1.299,0.117,1.234,26.97
2023-06-03 06:25:15,13062,1.292,0.111,1.324,26.78
2023-06-03 06:25:30,13063,1.303,0.118,1.202,26.83
2023-06-03 06:25:45,13064,1.274,0.082,1.376,26.68
2023-06-03 06:26:00,13065,1.309,0.138,1.278,26.61
2023-06-03 06:26:15,13066,1.289,0.103,1.297,26.91
2023-06-03 06:26:30,13067,1.293,0.12,1.291,26.45
2023-06-03 06:26:45,13068,1.298,0.128,1.327,26.73
2023-06-03 06:27:00,13069,1.291,0.082,1.192,26.58
2023-06-03 06:27:15,13070,1.313,0.071,1.21,26.72
2023-06-03 06:27:30,13071,1.3,0.109,1.217,26.7
2023-06-03 06:27:45,13072,1.299,0.117,1.28,26.78
2023-06-03 06:28:00,13073,1.297,0.13,1.259,26.8
2023-06-03 06:28:15,13074,1.273,0.086,1.276,26.89
2023-06-03 06:28:30,13075,1.297,0.08,1.245,26.75
2023-06-03 06:28:45,13076,1.287,0.097,1.331,26.7
2023-06-03 06:29:00,13077,1.281,0.082,1.177,26.69
2023-06-03 06:29:15,13078,1.286,0.104,1.343,26.83
2023-06-03 06:29:30,13079,1.286,0.079,1.309,26.75
2023-06-03 06:29:45,13080,1.273,0.091,1.357,26.64
2023-06-03 06:30:00,13081,1.295,0.129,1.189,26.78
2023-06-03 06:30:15,13082,1.303,0.134,1.239,26.9
2023-06-03 06:30:30,13083,1.287,0.102,1.401,26.72
2023-06-03 06:30:45,13084,1.315,0.108,1.288,27.08
2023-06-03 06:31:00,13085,1.283,0.122,1.22,26.7
2023-06-03 06:31:15,13086,1.286,0.12,1.351,26.62
2023-06-03 06:31:30,13087,1.288,0.14,1.323,26.91
2023-06-03 06:31:45,13088,1.312,0.139,1.336,26.62
2023-06-03 06:32:00,13089,1.295,0.125,1.256,26.72
2023-06-03 06:32:15,13090,1.308,0.127,1.318,27.05
2023-06-03 06:32:30,13091,1.28,0.09,1.338,26.53
2023-06-03 06:32:45,13092,1.296,0.104,1.278,26.49
2023-06-03 06:33:00,13093,1.315,0.12,1.329,26.72
2023-06-03 06:33:15,13094,1.287,0.1,1.312,26.36
2023-06-03 06:33:30,13095,1.294,0.048,1.325,26.78
2023-06-03 06:33:45,13096,1.306,0.111,1.334,26.67
2023-06-03 06:34:00,13097,1.299,0.104,1.215,26.75
2023-06-03 06:34:15,13098,1.285,0.128,1.28,26.65
2023-06-03 06:34:30,13099,1.296,0.119,1.282,26.17
2023-06-03 06:34:45,13100,1.304,0.113,1.312,26.67
2023-06-03 06:35:00,13101,1.278,0.08,1.353,26.54
2023-06-03 06:35:15,13102,1.302,0.135,1.274,26.81
2023-06-03 06:35:30,13103,1.275,0.116,1.248,27.13
2023-06-03 06:35:45,13104,1.306,0.096,1.287,26.52
2023-06-03 06:36:00,13105,1.294,0.07,1.3,26.91
2023-06-03 06:36:15,13106,1.287,0.067,1.252,26.86
2023-06-03 06:36:30,13107,1.296,0.084,1.301,26.47
2023-06-03 06:36:45,13108,1.292,0.104,1.223,26.75
2023-06-03 06:37:00,13109,1.292,0.092,1.335,26.74
2023-06-03 06:37:15,13110,1.283,0.105,1.326,26.72
2023-06-03 06:37:30,13111,1.306,0.09,1.302,26.64
2023-06-03 06:37:45,13112,1.292,0.108,1.3,26.43
2023-06-03 06:38:00,13113,1.307,0.1,1.198,26.77
2023-06-03 06:38:15,13114,1.3,0.127,1.295,26.67
2023-06-03 06:38:30,13115,1.294,0.116,1.261,26.67
2023-06-03 06:38:45,13116,1.287,0.094,1.248,26.59
2023-06-03 06:39:00,13117,1.299,0.085,1.295,26.73
2023-06-03 06:39:15,13118,1.303,0.146,1.321,26.42
2023-06-03 06:39:30,13119,1.296,0.09,1.245,26.83
2023-06-03 06:39:45,13120,1.287,0.09,1.375,26.68
2023-06-03 06:40:00,13121,1.285,0.088,1.402,26.82
2023-06-03 06:40:15,13122,1.273,0.118,1.25,26.71
2023-06-03 06:40:30,13123,1.297,0.063,1.306,26.7
2023-06-03 06:40:45,13124,1.285,0.129,1.262,26.34
2023-06-03 06:41:00,13125,1.309,0.088,1.234,26.7
2023-06-03 06:41:15,13126,1.285,0.113,1.318,26.55
2023-06-03 06:41:30,13127,1.317,0.1,1.227,26.97
2023-06-03 06:41:45,13128,1.301,0.155,1.376,26.58
2023-06-03 06:42:00,13129,1.283,0.093,1.278,26.5
2023-06-03 06:42:15,13130,1.315,0.079,1.201,26.52
2023-06-03 06:42:30,13131,1.29,0.111,1.336,26.59
2023-06-03 06:42:45,13132,1.297,0.088,1.231,26.53
2023-06-03 06:43:00,13133,1.315,0.09,1.396,26.67
2023-06-03 06:43:15,13134,1.32,0.141,1.162,26.52
2023-06-03 06:43:30,13135,1.298,0.079,1.241,26.86
2023-06-03 06:43:45,13136,1.285,0.087,1.26,26.37
2023-06-03 06:44:00,13137,1.311,0.102,1.303,26.53
2023-06-03 06:44:15,13138,1.278,0.106,1.248,26.8
2023-06-03 06:44:30,13139,1.3,0.079,1.259,26.64
2023-06-03 06:44:45,13140,1.294,0.091,1.355,26.72
2023-06-03 06:45:00,13141,1.308,0.095,1.336,26.64
2023-06-03 06:45:15,13142,1.306,0.113,1.306,26.73
2023-06-03 06:45:30,13143,1.304,0.101,1.263,26.64
2023-06-03 06:45:45,13144,1.286,0.09,1.271,26.57
2023-06-03 06:46:00,13145,1.298,0.093,1.259,26.89
2023-06-03 06:46:15,13146,1.318,0.097,1.315,26.46
2023-06-03 06:46:30,13147,1.314,0.08,1.318,26.66
2023-06-03 06:46:45,13148,1.299,0.108,1.183,26.44
2023-06-03 06:47:00,13149,1.297,0.145,1.34,26.49
2023-06-03 06:47:15,13150,1.312,0.101,1.226,26.61
2023-06-03 06:47:30,13151,1.288,0.109,1.285,26.64
2023-06-03 06:47:45,13152,1.311,0.089,1.411,26.68
2023-06-03 06:48:00,13153,1.312,0.065,1.223,26.41
2023-06-03 06:48:15,13154,1.3,0.07,1.3,26.64
2023-06-03 06:48:30,13155,1.298,0.094,1.306,26.5
2023-06-03 06:48:45,13156,1.29,0.091,1.274,26.47
2023-06-03 06:49:00,13157,1.303,0.105,1.393,26.8
2023-06-03 06:49:15,13158,1.266,0.123,1.195,26.6
2023-06-03 06:49:30,13159,1.293,0.132,1.26,26.5
2023-06-03 06:49:45,13160,1.307,0.101,1.289,26.57
2023-06-03 06:50:00,13161,1.307,0.12,1.378,26.44
2023-06-03 06:50:15,13162,1.293,0.073,1.263,26.59
2023-06-03 06:50:30,13163,1.306,0.091,1.327,26.56
2023-06-03 06:50:45,13164,1.321,0.123,1.26,26.57
2023-06-03 06:51:00,13165,1.313,0.078,1.354,26.72
2023-06-03 06:51:15,13166,1.286,0.081,1.273,26.61
2023-06-03 06:51:30,13167,1.307,0.112,1.282,26.45
2023-06-03 06:51:45,13168,1.312,0.105,1.238,26.2
2023-06-03 06:52:00,13169,1.312,0.128,1.28,26.63
2023-06-03 06:52:15,13170,1.31,0.106,1.303,26.72
2023-06-03 06:52:30,13171,1.29,0.082,1.21,26.51
2023-06-03 06:52:45,13172,1.287,0.12,1.393,26.77
2023-06-03 06:53:00,13173,1.299,0.097,1.303,26.63
2023-06-03 06:53:15,13174,1.304,0.109,1.396,26.67
2023-06-03 06:53:30,13175,1.294,0.098,1.326,26.4
2023-06-03 06:53:45,13176,1.31,0.107,1.191,26.91
2023-06-03 06:54:00,13177,1.298,0.107,1.31,26.43
2023-06-03 06:54:15,13178,1.323,0.096,1.261,26.71
2023-06-03 06:54:30,13179,1.277,0.068,1.333,26.32
2023-06-03 06:54:45,13180,1.289,0.057,1.228,26.44
2023-06-03 06:55:00,13181,1.294,0.102,1.205,26.51
2023-06-03 06:55:15,13182,1.29,0.122,1.303,27.01
2023-06-03 06:55:30,13183,1.305,0.115,1.335,26.42
2023-06-03 06:55:45,13184,1.308,0.117,1.442,26.48
2023-06-03 06:56:00,13185,1.317,0.1,1.301,26.62
2023-06-03 06:56:15,13186,1.288,0.079,1.296,26.89
2023-06-03 06:56:30,13187,1.304,0.115,1.34,26.54
2023-06-03 06:56:45,13188,1.298,0.1,1.377,26.48
2023-06-03 06:57:00,13189,1.283,0.109,1.372,26.63
2023-06-03 06:57:15,13190,1.291,0.115,1.323,26.42
2023-06-03 06:57:30,13191,1.291,0.072,1.348,26.73
2023-06-03 06:57:45,13192,1.293,0.13,1.224,26.54
2023-06-03 06:58:00,13193,1.292,0.097,1.251,26.46
2023-06-03 06:58:15,13194,1.298,0.099,1.278,26.49
2023-06-03 06:58:30,13195,1.306,0.106,1.306,26.71
2023-06-03 06:58:45,13196,1.312,0.126,1.282,26.41
2023-06-03 06:59:00,13197,1.294,0.085,1.364,26.72
2023-06-03 06:59:15,13198,1.284,0.06,1.327,26.87
2023-06-03 06:59:30,13199,1.297,0.101,1.242,26.37
2023-06-03 06:59:45,13200,1.292,0.078,1.429,26.57
2023-06-03 07:00:00,13201,1.31,0.098,1.338,26.13
2023-06-03 07:00:15,13202,1.301,0.088,1.26,26.39
2023-06-03 07:00:30,13203,1.296,0.102,1.328,26.5
2023-06-03 07:00:45,13204,1.281,0.11,1.282,26.62
2023-06-03 07:01:00,13205,1.306,0.057,1.305,26.56
2023-06-03 07:01:15,13206,1.308,0.108,1.21,26.42
2023-06-03 07:01:30,13207,1.293,0.131,1.258,26.56
2023-06-03 07:01:45,13208,1.308,0.105,1.197,26.85
2023-06-03 07:02:00,13209,1.297,0.112,1.365,26.71
2023-06-03 07:02:15,13210,1.317,0.114,1.355,26.4
2023-06-03 07:02:30,13211,1.31,0.127,1.361,26.54
2023-06-03 07:02:45,13212,1.301,0.108,1.235,26.59
2023-06-03 07:03:00,13213,1.325,0.132,1.273,26.58
2023-06-03 07:03:15,13214,1.284,0.089,1.323,26.64
2023-06-03 07:03:30,13215,1.303,0.088,1.354,26.78
